schedule_id,group_id,classroom_name,classroom_code,weekday,start_hour,end_hour
720,2087,Green,184,1,12,14
721,58,Gold,335,2,6,8
722,58,Gold,335,3,6,8
723,5570,LawnGreen,112,6,18,20
724,5570,LawnGreen,112,4,18,20
725,3297,ForestGreen,288,3,12,14
726,3297,ForestGreen,288,2,12,14
727,1892,Purple,488,5,9,11
728,1892,Purple,488,1,9,11
729,5227,Khaki,260,3,9,11
730,5227,Khaki,260,7,9,11
731,5091,Purple,500,2,10,12
732,5091,Purple,500,3,10,12
733,2757,Peru,378,2,14,16
734,2757,Peru,378,6,14,16
735,1087,DarkMagenta,250,5,6,8
736,1087,DarkMagenta,250,1,6,8
737,4257,Olive,207,6,11,13
738,4257,Olive,207,2,11,13
739,2755,MistyRose,193,1,10,12
740,2755,MistyRose,193,7,10,12
741,4614,Gray,463,6,7,9
742,4614,Gray,463,1,7,9
743,5412,Lime,168,7,6,8
744,5412,Lime,168,3,6,8
745,4386,BlueViolet,327,7,17,19
746,4386,BlueViolet,327,2,17,19
747,4855,Turquoise,329,2,10,12
748,4855,Turquoise,329,4,10,12
749,536,Sienna,244,7,7,9
750,536,Sienna,244,4,7,9
751,3565,DodgerBlue,357,6,15,17
752,3565,DodgerBlue,357,2,15,17
753,3676,DeepPink,281,6,11,13
754,3676,DeepPink,281,1,11,13
755,1500,Brown,381,7,16,18
756,1500,Brown,381,5,16,18
757,3193,MediumBlue,131,7,7,9
758,3193,MediumBlue,131,4,7,9
759,4021,PaleTurquoise,104,5,13,15
760,4021,PaleTurquoise,104,7,13,15
761,149,DarkGoldenRod,251,1,11,13
762,149,DarkGoldenRod,251,4,11,13
763,3777,MediumAquaMarine,492,3,15,17
764,3777,MediumAquaMarine,492,4,15,17
765,3764,GoldenRod,378,2,13,15
766,3764,GoldenRod,378,4,13,15
767,1189,Sienna,106,7,20,22
768,1189,Sienna,106,6,20,22
769,2092,LightGoldenRodYellow,189,3,12,14
770,2092,LightGoldenRodYellow,189,7,12,14
771,5319,Gainsboro,241,2,7,9
772,5319,Gainsboro,241,4,7,9
773,2483,LawnGreen,404,6,15,17
774,2483,LawnGreen,404,1,15,17
775,4025,LightGray,150,5,12,14
776,4025,LightGray,150,6,12,14
777,1725,Violet,485,4,6,8
778,1725,Violet,485,5,6,8
779,5013,Teal,188,6,13,15
780,5013,Teal,188,5,13,15
781,3150,White,451,5,6,8
782,3150,White,451,2,6,8
783,5197,LemonChiffon,105,2,11,13
784,5197,LemonChiffon,105,7,11,13
785,2399,Black,370,5,17,19
786,2399,Black,370,6,17,19
787,2184,SaddleBrown,358,5,20,22
788,2184,SaddleBrown,358,6,20,22
789,2039,Wheat,184,7,17,19
790,2039,Wheat,184,5,17,19
791,3399,HotPink,325,1,11,13
792,3399,HotPink,325,2,11,13
793,4155,LimeGreen,295,6,17,19
794,4155,LimeGreen,295,3,17,19
795,3080,LawnGreen,324,5,15,17
796,3080,LawnGreen,324,7,15,17
797,961,DeepPink,344,7,16,18
798,961,DeepPink,344,1,16,18
799,3934,MediumSeaGreen,420,3,10,12
800,3934,MediumSeaGreen,420,1,10,12
801,4796,ForestGreen,232,2,9,11
802,4796,ForestGreen,232,7,9,11
803,2154,MediumAquaMarine,229,2,18,20
804,2154,MediumAquaMarine,229,3,18,20
805,2058,Crimson,250,2,20,22
806,2058,Crimson,250,3,20,22
807,679,BlanchedAlmond,125,4,16,18
808,679,BlanchedAlmond,125,5,16,18
809,2101,DodgerBlue,297,3,19,21
810,2101,DodgerBlue,297,5,19,21
811,2489,Gainsboro,391,4,12,14
812,2489,Gainsboro,391,6,12,14
813,1070,SpringGreen,329,2,7,9
814,1070,SpringGreen,329,1,7,9
815,1146,HotPink,382,4,15,17
816,1146,HotPink,382,1,15,17
817,1491,MediumAquaMarine,479,1,12,14
818,1491,MediumAquaMarine,479,5,12,14
819,4886,SteelBlue,132,6,18,20
820,4886,SteelBlue,132,4,18,20
821,3151,SkyBlue,131,2,11,13
822,3151,SkyBlue,131,1,11,13
823,1141,Crimson,255,7,20,22
824,1141,Crimson,255,5,20,22
825,3821,LightGoldenRodYellow,109,3,10,12
826,3821,LightGoldenRodYellow,109,5,10,12
827,4189,RosyBrown,265,5,8,10
828,4189,RosyBrown,265,7,8,10
829,4565,LightGoldenRodYellow,129,3,20,22
830,4565,LightGoldenRodYellow,129,7,20,22
831,2451,LightSkyBlue,444,1,10,12
832,2451,LightSkyBlue,444,5,10,12
833,5341,DeepPink,398,4,13,15
834,5341,DeepPink,398,5,13,15
835,4712,Beige,201,3,6,8
836,4712,Beige,201,4,6,8
837,1566,OrangeRed,211,3,9,11
838,1566,OrangeRed,211,4,9,11
839,5593,DarkOrchid,489,3,8,10
840,5593,DarkOrchid,489,7,8,10
841,438,MediumSeaGreen,109,7,15,17
842,438,MediumSeaGreen,109,4,15,17
843,1497,Aqua,424,1,16,18
844,1497,Aqua,424,2,16,18
845,2098,Coral,129,4,14,16
846,2098,Coral,129,5,14,16
847,3503,Beige,169,1,8,10
848,3503,Beige,169,2,8,10
849,2954,DeepPink,206,4,7,9
850,2954,DeepPink,206,6,7,9
851,2073,SlateBlue,362,7,19,21
852,2073,SlateBlue,362,2,19,21
853,546,MintCream,435,2,9,11
854,546,MintCream,435,4,9,11
855,148,Teal,483,1,17,19
856,148,Teal,483,5,17,19
857,4298,BlueViolet,247,7,18,20
858,4298,BlueViolet,247,5,18,20
859,5250,AntiqueWhite,451,7,7,9
860,5250,AntiqueWhite,451,3,7,9
861,2802,Snow,383,7,15,17
862,2802,Snow,383,5,15,17
863,3621,NavajoWhite,113,1,14,16
864,3621,NavajoWhite,113,4,14,16
865,2324,PeachPuff,244,7,8,10
866,2324,PeachPuff,244,5,8,10
867,2443,SpringGreen,141,1,7,9
868,2443,SpringGreen,141,6,7,9
869,712,DarkSlateBlue,421,3,17,19
870,712,DarkSlateBlue,421,5,17,19
871,4152,MediumBlue,167,4,7,9
872,4152,MediumBlue,167,3,7,9
873,5636,Green,240,2,11,13
874,5636,Green,240,7,11,13
875,1130,PeachPuff,217,1,18,20
876,1130,PeachPuff,217,7,18,20
877,3570,DarkSeaGreen,214,2,9,11
878,3570,DarkSeaGreen,214,1,9,11
879,1713,DarkSlateBlue,449,6,14,16
880,1713,DarkSlateBlue,449,5,14,16
881,5584,OldLace,183,6,8,10
882,5584,OldLace,183,4,8,10
883,128,Chartreuse,152,1,7,9
884,128,Chartreuse,152,2,7,9
885,1351,OrangeRed,301,4,8,10
886,1351,OrangeRed,301,5,8,10
887,5491,Cyan,275,4,16,18
888,5491,Cyan,275,6,16,18
889,4141,LightSteelBlue,490,5,15,17
890,4141,LightSteelBlue,490,1,15,17
891,5282,Navy,428,2,17,19
892,5282,Navy,428,1,17,19
893,1931,CornflowerBlue,113,4,20,22
894,1931,CornflowerBlue,113,2,20,22
895,4866,MintCream,224,6,7,9
896,4866,MintCream,224,2,7,9
897,506,Aqua,312,7,19,21
898,506,Aqua,312,3,19,21
899,1015,DimGray,406,1,19,21
900,1015,DimGray,406,6,19,21
901,5462,PaleVioletRed,375,1,16,18
902,5462,PaleVioletRed,375,2,16,18
903,2056,WhiteSmoke,275,5,7,9
904,2056,WhiteSmoke,275,4,7,9
905,2557,LimeGreen,162,7,20,22
906,2557,LimeGreen,162,2,20,22
907,3709,PaleTurquoise,282,7,12,14
908,3709,PaleTurquoise,282,5,12,14
909,997,DarkOliveGreen,135,1,11,13
910,997,DarkOliveGreen,135,6,11,13
911,4825,MidnightBlue,345,4,10,12
912,4825,MidnightBlue,345,7,10,12
913,4645,MediumSpringGreen,454,2,8,10
914,4645,MediumSpringGreen,454,3,8,10
915,155,DarkViolet,142,5,17,19
916,155,DarkViolet,142,6,17,19
917,1069,DarkOliveGreen,485,1,18,20
918,1069,DarkOliveGreen,485,7,18,20
919,4208,LavenderBlush,233,4,16,18
920,4208,LavenderBlush,233,1,16,18
921,1106,GoldenRod,356,4,17,19
922,1106,GoldenRod,356,6,17,19
923,1537,LightSalmon,242,6,12,14
924,1537,LightSalmon,242,1,12,14
925,1305,Linen,461,4,6,8
926,1305,Linen,461,2,6,8
927,3117,PapayaWhip,114,1,8,10
928,3117,PapayaWhip,114,6,8,10
929,3587,LightCyan,335,7,17,19
930,3587,LightCyan,335,1,17,19
931,5742,DeepPink,144,3,11,13
932,5742,DeepPink,144,7,11,13
933,4635,Indigo,146,3,12,14
934,4635,Indigo,146,7,12,14
935,3355,HoneyDew,254,7,20,22
936,3355,HoneyDew,254,6,20,22
937,3443,SeaGreen,331,2,12,14
938,3443,SeaGreen,331,7,12,14
939,3778,HotPink,239,6,12,14
940,3778,HotPink,239,5,12,14
941,345,Magenta,238,6,6,8
942,345,Magenta,238,7,6,8
943,4722,DarkGray,448,1,8,10
944,4722,DarkGray,448,3,8,10
945,1953,DarkGray,295,1,17,19
946,1953,DarkGray,295,5,17,19
947,3416,BlanchedAlmond,464,5,13,15
948,3416,BlanchedAlmond,464,1,13,15
949,4738,PeachPuff,261,6,17,19
950,4738,PeachPuff,261,5,17,19
951,4512,GoldenRod,425,7,7,9
952,4512,GoldenRod,425,5,7,9
953,539,GoldenRod,183,2,15,17
954,539,GoldenRod,183,4,15,17
955,1278,Salmon,442,6,7,9
956,1278,Salmon,442,1,7,9
957,4198,DimGray,211,1,18,20
958,4198,DimGray,211,4,18,20
959,2197,Chocolate,300,1,11,13
960,2197,Chocolate,300,4,11,13
961,460,Cornsilk,425,4,6,8
962,460,Cornsilk,425,2,6,8
963,3312,LimeGreen,228,6,8,10
964,3312,LimeGreen,228,5,8,10
965,3647,Aquamarine,141,3,16,18
966,3647,Aquamarine,141,5,16,18
967,2894,RoyalBlue,458,2,9,11
968,2894,RoyalBlue,458,3,9,11
969,5611,Beige,205,5,15,17
970,5611,Beige,205,6,15,17
971,1564,Gray,401,7,7,9
972,1564,Gray,401,3,7,9
973,1606,Black,486,4,11,13
974,1606,Black,486,3,11,13
975,4404,LightYellow,360,6,19,21
976,4404,LightYellow,360,5,19,21
977,1251,Moccasin,446,7,15,17
978,1251,Moccasin,446,5,15,17
979,1834,Orchid,125,6,9,11
980,1834,Orchid,125,4,9,11
981,3747,PeachPuff,476,2,20,22
982,3747,PeachPuff,476,4,20,22
983,4516,Khaki,141,3,19,21
984,4516,Khaki,141,1,19,21
985,1142,MediumAquaMarine,166,5,20,22
986,1142,MediumAquaMarine,166,3,20,22
987,208,LavenderBlush,181,2,8,10
988,208,LavenderBlush,181,3,8,10
989,35,RosyBrown,141,6,9,11
990,35,RosyBrown,141,7,9,11
991,424,Tan,295,2,12,14
992,424,Tan,295,5,12,14
993,5463,DarkViolet,170,2,14,16
994,5463,DarkViolet,170,3,14,16
995,4311,Tomato,480,4,12,14
996,4311,Tomato,480,3,12,14
997,4689,LightGoldenRodYellow,305,5,20,22
998,4689,LightGoldenRodYellow,305,7,20,22
999,4284,LightGray,446,7,10,12
1000,4284,LightGray,446,5,10,12
1001,5168,Azure,322,5,12,14
1002,5168,Azure,322,7,12,14
1003,4731,DimGray,237,4,20,22
1004,4731,DimGray,237,2,20,22
1005,2094,Navy,296,4,7,9
1006,2094,Navy,296,6,7,9
1007,4961,DarkViolet,418,4,12,14
1008,4961,DarkViolet,418,1,12,14
1009,3491,Peru,141,1,10,12
1010,3491,Peru,141,4,10,12
1011,1228,MintCream,304,4,10,12
1012,1228,MintCream,304,3,10,12
1013,3908,DarkBlue,285,3,16,18
1014,3908,DarkBlue,285,6,16,18
1015,1268,LightGray,462,7,20,22
1016,1268,LightGray,462,3,20,22
1017,1177,DarkGreen,458,1,6,8
1018,1177,DarkGreen,458,4,6,8
1019,2953,Navy,179,4,16,18
1020,2953,Navy,179,3,16,18
1021,4817,Khaki,315,1,20,22
1022,4817,Khaki,315,6,20,22
1023,3623,AliceBlue,340,7,9,11
1024,3623,AliceBlue,340,4,9,11
1025,5354,GreenYellow,345,2,13,15
1026,5354,GreenYellow,345,6,13,15
1027,3743,AliceBlue,399,6,20,22
1028,3743,AliceBlue,399,7,20,22
1029,5486,BurlyWood,328,5,10,12
1030,5486,BurlyWood,328,3,10,12
1031,3097,Aquamarine,190,1,16,18
1032,3097,Aquamarine,190,3,16,18
1033,1747,Lime,236,6,16,18
1034,1747,Lime,236,1,16,18
1035,3450,Brown,370,2,8,10
1036,3450,Brown,370,6,8,10
1037,4134,RoyalBlue,342,4,17,19
1038,4134,RoyalBlue,342,5,17,19
1039,4687,YellowGreen,316,2,17,19
1040,4687,YellowGreen,316,1,17,19
1041,4482,Crimson,493,4,16,18
1042,4482,Crimson,493,1,16,18
1043,1783,MediumSeaGreen,404,7,14,16
1044,1783,MediumSeaGreen,404,1,14,16
1045,5581,DarkGray,290,1,19,21
1046,5581,DarkGray,290,2,19,21
1047,5400,Violet,265,5,20,22
1048,5400,Violet,265,4,20,22
1049,2721,Beige,130,5,12,14
1050,2721,Beige,130,2,12,14
1051,2858,DarkCyan,149,4,8,10
1052,2858,DarkCyan,149,6,8,10
1053,4818,FloralWhite,321,3,7,9
1054,4818,FloralWhite,321,5,7,9
1055,3488,LightCyan,358,2,17,19
1056,3488,LightCyan,358,1,17,19
1057,2310,RoyalBlue,170,7,18,20
1058,2310,RoyalBlue,170,2,18,20
1059,3741,LightSkyBlue,293,2,14,16
1060,3741,LightSkyBlue,293,7,14,16
1061,4392,DarkOrchid,487,2,15,17
1062,4392,DarkOrchid,487,1,15,17
1063,1629,PaleGreen,444,6,7,9
1064,1629,PaleGreen,444,7,7,9
1065,3988,DarkSeaGreen,190,3,13,15
1066,3988,DarkSeaGreen,190,1,13,15
1067,614,Olive,493,5,11,13
1068,614,Olive,493,7,11,13
1069,3412,DarkSlateGray,147,7,15,17
1070,3412,DarkSlateGray,147,2,15,17
1071,4263,Fuchsia,137,3,14,16
1072,4263,Fuchsia,137,7,14,16
1073,1625,SeaGreen,332,3,13,15
1074,1625,SeaGreen,332,6,13,15
1075,4026,DarkCyan,338,5,16,18
1076,4026,DarkCyan,338,1,16,18
1077,3244,LavenderBlush,312,7,9,11
1078,3244,LavenderBlush,312,4,9,11
1079,5726,DarkKhaki,299,2,16,18
1080,5726,DarkKhaki,299,6,16,18
1081,4085,LightCyan,409,1,6,8
1082,4085,LightCyan,409,6,6,8
1083,2113,OliveDrab,395,7,19,21
1084,2113,OliveDrab,395,2,19,21
1085,793,PeachPuff,451,3,14,16
1086,793,PeachPuff,451,1,14,16
1087,3738,DarkSlateGray,251,3,11,13
1088,3738,DarkSlateGray,251,4,11,13
1089,4416,Fuchsia,468,5,13,15
1090,4416,Fuchsia,468,7,13,15
1091,3406,SlateGray,182,2,10,12
1092,3406,SlateGray,182,4,10,12
1093,3761,LightPink,455,6,12,14
1094,3761,LightPink,455,1,12,14
1095,3571,Yellow,438,6,7,9
1096,3571,Yellow,438,1,7,9
1097,3367,LightGray,494,7,8,10
1098,3367,LightGray,494,4,8,10
1099,1419,ForestGreen,369,6,6,8
1100,1419,ForestGreen,369,3,6,8
1101,1879,Navy,272,1,7,9
1102,1879,Navy,272,3,7,9
1103,3063,MediumSlateBlue,126,3,11,13
1104,3063,MediumSlateBlue,126,7,11,13
1105,3533,Olive,449,1,15,17
1106,3533,Olive,449,4,15,17
1107,2743,AntiqueWhite,355,4,17,19
1108,2743,AntiqueWhite,355,2,17,19
1109,4763,DodgerBlue,168,1,20,22
1110,4763,DodgerBlue,168,6,20,22
1111,5001,DarkSalmon,358,4,19,21
1112,5001,DarkSalmon,358,1,19,21
1113,2400,Lavender,354,7,11,13
1114,2400,Lavender,354,5,11,13
1115,1991,Blue,288,1,8,10
1116,1991,Blue,288,4,8,10
1117,3669,MediumOrchid,339,6,9,11
1118,3669,MediumOrchid,339,1,9,11
1119,3944,Lavender,466,7,7,9
1120,3944,Lavender,466,1,7,9
1121,2581,LawnGreen,401,3,16,18
1122,2581,LawnGreen,401,2,16,18
1123,4167,BurlyWood,350,7,16,18
1124,4167,BurlyWood,350,3,16,18
1125,2813,DarkMagenta,271,4,17,19
1126,2813,DarkMagenta,271,2,17,19
1127,1628,DarkRed,400,7,6,8
1128,1628,DarkRed,400,2,6,8
1129,2178,LawnGreen,269,6,15,17
1130,2178,LawnGreen,269,1,15,17
1131,5678,OldLace,217,6,20,22
1132,5678,OldLace,217,3,20,22
1133,4536,DarkGoldenRod,368,4,11,13
1134,4536,DarkGoldenRod,368,5,11,13
1135,3319,Green,285,1,14,16
1136,3319,Green,285,3,14,16
1137,2732,SlateGray,492,2,11,13
1138,2732,SlateGray,492,1,11,13
1139,1409,CornflowerBlue,297,2,17,19
1140,1409,CornflowerBlue,297,6,17,19
1141,2857,GreenYellow,247,3,17,19
1142,2857,GreenYellow,247,7,17,19
1143,2631,PapayaWhip,230,3,10,12
1144,2631,PapayaWhip,230,5,10,12
1145,4073,Ivory,297,5,13,15
1146,4073,Ivory,297,7,13,15
1147,3528,DarkViolet,212,1,19,21
1148,3528,DarkViolet,212,7,19,21
1149,5303,LightGoldenRodYellow,424,1,17,19
1150,5303,LightGoldenRodYellow,424,5,17,19
1151,1307,CornflowerBlue,332,6,20,22
1152,1307,CornflowerBlue,332,3,20,22
1153,4481,BlanchedAlmond,216,1,20,22
1154,4481,BlanchedAlmond,216,6,20,22
1155,5397,Teal,362,5,9,11
1156,5397,Teal,362,7,9,11
1157,3045,Wheat,390,7,12,14
1158,3045,Wheat,390,6,12,14
1159,1311,LimeGreen,159,4,11,13
1160,1311,LimeGreen,159,1,11,13
1161,5131,Peru,157,2,18,20
1162,5131,Peru,157,7,18,20
1163,5386,LavenderBlush,474,7,15,17
1164,5386,LavenderBlush,474,5,15,17
1165,3166,DarkViolet,117,7,20,22
1166,3166,DarkViolet,117,5,20,22
1167,3836,Wheat,408,2,15,17
1168,3836,Wheat,408,6,15,17
1169,4468,Cyan,261,5,6,8
1170,4468,Cyan,261,3,6,8
1171,2868,Thistle,343,5,6,8
1172,2868,Thistle,343,2,6,8
1173,702,MintCream,500,2,12,14
1174,702,MintCream,500,4,12,14
1175,3010,Olive,241,6,10,12
1176,3010,Olive,241,5,10,12
1177,3582,DarkSalmon,132,3,16,18
1178,3582,DarkSalmon,132,6,16,18
1179,5599,BurlyWood,302,7,6,8
1180,5599,BurlyWood,302,1,6,8
1181,850,MediumVioletRed,188,3,20,22
1182,850,MediumVioletRed,188,2,20,22
1183,5290,MediumVioletRed,436,7,20,22
1184,5290,MediumVioletRed,436,4,20,22
1185,2385,RosyBrown,100,2,8,10
1186,2385,RosyBrown,100,1,8,10
1187,1719,DeepSkyBlue,412,4,8,10
1188,1719,DeepSkyBlue,412,3,8,10
1189,540,Magenta,345,5,19,21
1190,540,Magenta,345,1,19,21
1191,996,Black,312,2,7,9
1192,996,Black,312,5,7,9
1193,648,LavenderBlush,433,3,13,15
1194,648,LavenderBlush,433,7,13,15
1195,3659,MediumPurple,493,6,18,20
1196,3659,MediumPurple,493,7,18,20
1197,5383,LawnGreen,323,1,10,12
1198,5383,LawnGreen,323,3,10,12
1199,3169,DarkSeaGreen,204,2,14,16
1200,3169,DarkSeaGreen,204,5,14,16
1201,3847,Khaki,202,7,7,9
1202,3847,Khaki,202,6,7,9
1203,3006,Thistle,209,7,18,20
1204,3006,Thistle,209,3,18,20
1205,5367,PaleVioletRed,379,1,11,13
1206,5367,PaleVioletRed,379,7,11,13
1207,4436,PowderBlue,497,3,7,9
1208,4436,PowderBlue,497,1,7,9
1209,564,DeepPink,173,3,18,20
1210,564,DeepPink,173,7,18,20
1211,4656,SlateBlue,480,1,8,10
1212,4656,SlateBlue,480,3,8,10
1213,2933,SkyBlue,101,1,20,22
1214,2933,SkyBlue,101,6,20,22
1215,1018,Aqua,349,3,19,21
1216,1018,Aqua,349,2,19,21
1217,2727,NavajoWhite,235,1,12,14
1218,2727,NavajoWhite,235,4,12,14
1219,2738,MediumBlue,203,4,13,15
1220,2738,MediumBlue,203,3,13,15
1221,1624,Thistle,232,3,7,9
1222,1624,Thistle,232,2,7,9
1223,297,DarkTurquoise,285,1,19,21
1224,297,DarkTurquoise,285,6,19,21
1225,5150,MistyRose,155,7,6,8
1226,5150,MistyRose,155,1,6,8
1227,1873,LightBlue,272,5,20,22
1228,1873,LightBlue,272,1,20,22
1229,5419,PapayaWhip,495,4,14,16
1230,5419,PapayaWhip,495,7,14,16
1231,2929,Aquamarine,145,5,11,13
1232,2929,Aquamarine,145,4,11,13
1233,2138,DarkOliveGreen,299,5,6,8
1234,2138,DarkOliveGreen,299,2,6,8
1235,4212,Cyan,332,7,17,19
1236,4212,Cyan,332,6,17,19
1237,212,MediumOrchid,496,7,12,14
1238,212,MediumOrchid,496,6,12,14
1239,5644,DarkViolet,158,2,9,11
1240,5644,DarkViolet,158,4,9,11
1241,1651,LightSalmon,361,6,17,19
1242,1651,LightSalmon,361,3,17,19
1243,2373,DarkGray,295,5,18,20
1244,2373,DarkGray,295,4,18,20
1245,3116,DarkSlateGray,224,1,14,16
1246,3116,DarkSlateGray,224,4,14,16
1247,1686,LavenderBlush,235,5,7,9
1248,1686,LavenderBlush,235,4,7,9
1249,4302,Blue,344,1,12,14
1250,4302,Blue,344,5,12,14
1251,4569,MediumBlue,295,6,7,9
1252,4569,MediumBlue,295,5,7,9
1253,233,Chartreuse,493,2,18,20
1254,233,Chartreuse,493,3,18,20
1255,3685,SkyBlue,386,4,19,21
1256,3685,SkyBlue,386,5,19,21
1257,4359,LightGray,495,7,16,18
1258,4359,LightGray,495,2,16,18
1259,4014,Pink,465,5,13,15
1260,4014,Pink,465,6,13,15
1261,4918,BlueViolet,194,3,12,14
1262,4918,BlueViolet,194,2,12,14
1263,5043,MediumVioletRed,200,1,6,8
1264,5043,MediumVioletRed,200,7,6,8
1265,4493,Azure,251,3,7,9
1266,4493,Azure,251,5,7,9
1267,3207,IndianRed,326,7,19,21
1268,3207,IndianRed,326,5,19,21
1269,3081,LightSalmon,109,4,8,10
1270,3081,LightSalmon,109,2,8,10
1271,46,PapayaWhip,466,1,7,9
1272,46,PapayaWhip,466,3,7,9
1273,694,LightPink,217,7,15,17
1274,694,LightPink,217,2,15,17
1275,4852,Coral,370,6,20,22
1276,4852,Coral,370,2,20,22
1277,2712,DarkOrchid,149,6,7,9
1278,2712,DarkOrchid,149,5,7,9
1279,1532,SaddleBrown,288,7,8,10
1280,1532,SaddleBrown,288,6,8,10
1281,3724,Thistle,109,2,18,20
1282,3724,Thistle,109,1,18,20
1283,3100,MediumBlue,148,4,15,17
1284,3100,MediumBlue,148,5,15,17
1285,4365,Orange,218,2,15,17
1286,4365,Orange,218,1,15,17
1287,4916,DarkBlue,136,5,15,17
1288,4916,DarkBlue,136,2,15,17
1289,2980,DarkOliveGreen,362,2,19,21
1290,2980,DarkOliveGreen,362,6,19,21
1291,2774,AntiqueWhite,416,5,19,21
1292,2774,AntiqueWhite,416,2,19,21
1293,3771,LightGray,477,6,7,9
1294,3771,LightGray,477,2,7,9
1295,1797,PaleTurquoise,459,3,16,18
1296,1797,PaleTurquoise,459,1,16,18
1297,1396,Silver,306,5,18,20
1298,1396,Silver,306,4,18,20
1299,3851,LightSalmon,179,5,15,17
1300,3851,LightSalmon,179,7,15,17
1301,5044,Bisque,288,5,12,14
1302,5044,Bisque,288,3,12,14
1303,5562,Plum,223,2,11,13
1304,5562,Plum,223,7,11,13
1305,1924,Thistle,326,3,13,15
1306,1924,Thistle,326,1,13,15
1307,2538,Plum,215,3,10,12
1308,2538,Plum,215,5,10,12
1309,2131,Teal,284,5,13,15
1310,2131,Teal,284,6,13,15
1311,2418,DarkViolet,340,4,15,17
1312,2418,DarkViolet,340,6,15,17
1313,5240,LightGoldenRodYellow,164,5,10,12
1314,5240,LightGoldenRodYellow,164,7,10,12
1315,3454,OldLace,243,6,18,20
1316,3454,OldLace,243,5,18,20
1317,2107,SkyBlue,150,2,8,10
1318,2107,SkyBlue,150,7,8,10
1319,4153,Yellow,439,3,12,14
1320,4153,Yellow,439,4,12,14
1321,1190,Crimson,418,6,7,9
1322,1190,Crimson,418,1,7,9
1323,3132,PowderBlue,461,4,11,13
1324,3132,PowderBlue,461,6,11,13
1325,3299,Turquoise,452,2,7,9
1326,3299,Turquoise,452,6,7,9
1327,1054,LightGray,438,5,7,9
1328,1054,LightGray,438,3,7,9
1329,2672,Red,282,7,9,11
1330,2672,Red,282,6,9,11
1331,388,PeachPuff,178,4,12,14
1332,388,PeachPuff,178,7,12,14
1333,2974,SlateBlue,427,4,20,22
1334,2974,SlateBlue,427,1,20,22
1335,733,Green,206,1,20,22
1336,733,Green,206,7,20,22
1337,1525,DarkKhaki,267,7,11,13
1338,1525,DarkKhaki,267,4,11,13
1339,858,MediumSeaGreen,401,7,11,13
1340,858,MediumSeaGreen,401,5,11,13
1341,5020,Khaki,326,5,13,15
1342,5020,Khaki,326,3,13,15
1343,1148,RosyBrown,456,3,13,15
1344,1148,RosyBrown,456,6,13,15
1345,4092,LemonChiffon,425,6,14,16
1346,4092,LemonChiffon,425,2,14,16
1347,3940,SandyBrown,122,4,20,22
1348,3940,SandyBrown,122,2,20,22
1349,1518,MediumTurquoise,411,7,10,12
1350,1518,MediumTurquoise,411,2,10,12
1351,2233,DarkSlateGray,248,5,10,12
1352,2233,DarkSlateGray,248,2,10,12
1353,966,Coral,165,4,13,15
1354,966,Coral,165,6,13,15
1355,2239,Yellow,307,2,16,18
1356,2239,Yellow,307,6,16,18
1357,4390,SeaGreen,255,2,9,11
1358,4390,SeaGreen,255,4,9,11
1359,411,MediumSeaGreen,204,1,13,15
1360,411,MediumSeaGreen,204,5,13,15
1361,5358,MidnightBlue,285,7,20,22
1362,5358,MidnightBlue,285,2,20,22
1363,5635,LightSteelBlue,274,3,6,8
1364,5635,LightSteelBlue,274,5,6,8
1365,2153,LightGreen,212,3,10,12
1366,2153,LightGreen,212,1,10,12
1367,1061,LemonChiffon,283,1,11,13
1368,1061,LemonChiffon,283,7,11,13
1369,4337,DeepSkyBlue,381,5,13,15
1370,4337,DeepSkyBlue,381,4,13,15
1371,4295,Salmon,235,6,8,10
1372,4295,Salmon,235,7,8,10
1373,5589,Violet,164,4,17,19
1374,5589,Violet,164,2,17,19
1375,752,DimGray,354,2,20,22
1376,752,DimGray,354,5,20,22
1377,5008,YellowGreen,149,7,12,14
1378,5008,YellowGreen,149,4,12,14
1379,2904,DarkViolet,237,4,11,13
1380,2904,DarkViolet,237,2,11,13
1381,1971,DarkRed,181,3,12,14
1382,1971,DarkRed,181,6,12,14
1383,48,Olive,344,5,10,12
1384,48,Olive,344,6,10,12
1385,676,Moccasin,375,5,19,21
1386,676,Moccasin,375,1,19,21
1387,301,LavenderBlush,452,5,15,17
1388,301,LavenderBlush,452,1,15,17
1389,2976,PaleVioletRed,412,3,17,19
1390,2976,PaleVioletRed,412,7,17,19
1391,1911,Fuchsia,379,1,10,12
1392,1911,Fuchsia,379,6,10,12
1393,3588,Snow,147,2,9,11
1394,3588,Snow,147,1,9,11
1395,950,MediumSlateBlue,169,4,12,14
1396,950,MediumSlateBlue,169,1,12,14
1397,3058,Fuchsia,475,7,7,9
1398,3058,Fuchsia,475,6,7,9
1399,3780,PaleVioletRed,213,1,8,10
1400,3780,PaleVioletRed,213,7,8,10
1401,4833,MediumBlue,313,7,20,22
1402,4833,MediumBlue,313,6,20,22
1403,3765,MistyRose,454,6,11,13
1404,3765,MistyRose,454,2,11,13
1405,5198,DarkOrchid,165,3,8,10
1406,5198,DarkOrchid,165,5,8,10
1407,304,Peru,242,3,13,15
1408,304,Peru,242,4,13,15
1409,274,LawnGreen,319,1,12,14
1410,274,LawnGreen,319,7,12,14
1411,3540,Blue,304,6,14,16
1412,3540,Blue,304,7,14,16
1413,3894,DeepPink,210,3,9,11
1414,3894,DeepPink,210,1,9,11
