group_id,group_number,semester,seats,professor_id,course_id
4515,1,2019-1,20,19,61
5676,1,2008-1,44,20,77
4427,2,2016-2,45,21,60
1004,3,2017-2,48,22,14
367,1,2021-1,29,23,5
5158,1,2010-2,43,24,70
1451,2,2011-2,50,25,20
3473,2,2009-2,45,26,48
1949,3,2008-1,22,27,27
919,1,2015-1,24,28,13
1914,1,2015-2,35,29,26
324,2,2012-2,39,30,5
4449,2,2020-1,21,1,60
711,2,2016-1,35,2,10
4179,1,2014-2,41,3,57
3178,1,2008-1,41,4,44
691,4,2011-1,49,5,10
2439,1,2022-1,23,6,33
3294,1,2018-2,26,7,45
602,4,2009-2,36,8,9
4982,2,2021-2,24,9,67
5263,4,2015-1,26,10,71
4310,1,2010-2,34,11,59
1064,3,2014-1,43,12,15
3115,1,2010-2,23,13,43
4458,2,2022-1,24,14,60
2247,2,2008-1,37,15,31
713,2,2016-2,36,16,10
4619,1,2008-1,24,17,63
3219,2,2017-1,39,18,44
2047,1,2012-1,21,19,28
3002,1,2016-2,24,20,41
601,3,2009-2,44,21,9
1852,1,2017-1,45,22,25
373,2,2022-1,37,23,5
3179,2,2008-1,30,24,44
3404,2,2011-2,42,25,47
2655,2,2009-1,43,26,37
2454,2,2010-1,44,27,34
761,1,2013-1,40,28,11
1440,3,2009-1,43,29,20
1639,4,2018-1,30,30,22
4374,1,2021-2,21,1,59
2912,3,2013-2,42,2,40
3094,2,2020-2,32,3,42
3079,1,2016-2,33,4,42
4244,4,2012-2,26,5,58
3124,3,2012-1,37,6,43
2171,2,2022-1,25,7,29
127,3,2015-2,20,8,2
194,1,2015-2,27,9,3
1159,2,2016-2,43,10,16
45,1,2016-1,26,11,1
5185,2,2015-2,43,12,70
4805,2,2015-1,38,13,65
2302,1,2019-2,31,14,31
3336,4,2012-2,36,15,46
5633,3,2013-1,35,16,76
593,1,2008-2,36,17,9
1230,2,2015-2,50,18,17
1998,1,2016-2,30,19,27
836,4,2012-2,23,20,12
3259,1,2011-1,24,21,45
3293,1,2018-1,33,22,45
3370,3,2019-2,26,23,46
2183,1,2009-1,35,24,30
3610,2,2021-2,44,25,49
914,3,2014-1,27,26,13
3632,2,2011-2,32,27,50
4662,2,2016-2,37,28,63
597,1,2009-1,25,29,9
4305,2,2009-2,41,30,59
3372,1,2020-2,39,1,46
5261,2,2015-1,44,2,71
2238,2,2021-1,45,3,30
4383,1,2009-1,27,4,60
5030,1,2017-1,29,5,68
1888,1,2010-1,21,6,26
485,1,2012-2,42,7,7
4278,2,2019-2,35,8,58
4811,2,2016-2,47,9,65
3034,3,2008-1,22,10,42
346,2,2016-2,43,11,5
4473,3,2010-1,32,12,61
2353,1,2015-1,43,13,32
1273,1,2008-1,37,14,18
5693,1,2011-2,48,15,77
296,3,2021-2,27,16,4
5524,1,2022-2,44,17,74
3542,1,2022-2,35,18,48
4718,1,2012-2,29,19,64
1161,4,2016-2,32,20,16
5535,2,2009-2,33,21,75
3917,3,2021-1,26,22,53
2871,2,2021-1,21,23,39
4066,2,2021-2,41,24,55
3425,1,2015-1,29,25,47
1458,1,2013-2,47,26,20
5332,1,2013-1,35,27,72
2132,1,2015-2,35,28,29
4975,3,2020-1,30,29,67
940,3,2018-2,37,30,13
3477,3,2010-2,44,1,48
2460,3,2011-1,31,2,34
4967,1,2018-2,33,3,67
295,2,2021-2,20,4,4
3517,3,2017-2,43,5,48
671,2,2022-2,48,6,9
3463,1,2008-1,42,7,48
2106,1,2009-1,33,8,29
1085,3,2017-2,37,9,15
4381,1,2008-2,25,10,60
812,2,2022-2,41,11,11
2971,4,2008-2,44,12,41
2591,4,2009-1,40,13,36
362,2,2019-2,24,14,5
2428,1,2018-2,27,15,33
5210,1,2020-1,44,16,70
4272,4,2018-2,26,17,58
1138,2,2011-2,43,18,16
4050,4,2017-2,25,19,55
1984,3,2013-2,43,20,27
3144,2,2015-2,22,21,43
3675,1,2018-2,21,22,50
1843,3,2015-1,44,23,25
2061,1,2014-2,41,24,28
4267,3,2017-2,44,25,58
1833,4,2013-1,39,26,25
2440,2,2022-1,49,27,33
2700,2,2018-1,35,28,37
464,2,2008-2,27,29,7
4326,1,2013-1,38,30,59
1420,1,2021-2,44,1,19
1693,2,2015-1,48,2,23
1232,2,2016-1,41,3,17
2276,2,2014-1,24,4,31
517,2,2020-2,35,5,7
4929,4,2010-1,33,6,67
5730,1,2018-1,44,7,77
4939,1,2012-2,43,8,67
1632,4,2016-2,44,9,22
1755,1,2013-1,22,10,24
4993,1,2009-2,48,11,68
3867,3,2012-1,26,12,53
2180,2,2008-2,43,13,30
200,2,2017-1,29,14,3
2820,1,2012-2,25,15,39
2964,2,2022-2,37,16,40
3174,1,2022-1,46,17,43
4905,1,2021-2,20,18,66
305,1,2009-1,48,19,5
2739,2,2010-1,27,20,38
4726,1,2014-1,44,21,64
4550,3,2010-1,25,22,62
1760,1,2014-1,43,23,24
1482,1,2018-2,36,24,20
1535,3,2012-2,26,25,21
5444,4,2022-1,20,26,73
3583,2,2015-2,34,27,49
5246,2,2012-2,49,28,71
528,1,2009-1,44,29,8
2807,3,2009-1,46,30,39
4471,1,2010-1,40,1,61
1477,4,2017-2,25,2,20
2076,4,2017-1,49,3,28
4121,3,2017-2,21,4,56
1855,4,2017-1,38,5,25
3575,1,2014-1,30,6,49
1626,2,2016-1,31,7,22
5330,1,2012-2,36,8,72
2582,3,2022-1,36,9,35
2294,1,2017-1,24,10,31
2909,4,2013-1,47,11,40
1543,1,2015-1,48,12,21
889,4,2008-2,34,13,13
1596,1,2010-1,28,14,22
4531,1,2022-1,32,15,61
109,1,2012-1,30,16,2
5600,1,2020-1,36,17,75
861,2,2017-2,30,18,12
4660,1,2016-1,35,19,63
4593,1,2019-2,39,20,62
2467,3,2012-1,41,21,34
443,3,2020-1,21,22,6
5522,3,2022-1,34,23,74
5731,2,2018-1,35,24,77
1495,1,2021-1,32,25,20
1349,1,2008-1,43,26,19
4053,3,2018-1,22,27,55
5692,2,2011-1,23,28,77
4890,1,2018-1,43,29,66
668,2,2022-1,38,30,9
1667,3,2009-1,48,1,23
2067,1,2016-1,29,2,28
2679,1,2014-1,42,3,37
1312,1,2014-2,39,4,18
3954,3,2013-1,21,5,54
1750,2,2012-1,33,6,24
415,2,2015-1,32,7,6
2219,2,2017-2,40,8,30
206,1,2019-1,32,9,3
3828,3,2019-1,30,10,52
2165,4,2021-1,35,11,29
4549,2,2010-1,27,12,62
2386,3,2008-2,40,13,33
2799,2,2022-2,33,14,38
2217,1,2017-1,43,15,30
2359,1,2016-1,40,16,32
4960,1,2016-2,34,17,67
3361,1,2018-1,49,18,46
1150,1,2014-2,34,19,16
3038,2,2009-1,29,20,42
3314,1,2008-1,23,21,46
4145,1,2008-1,27,22,57
480,3,2011-2,48,23,7
3850,2,2009-1,40,24,53
810,1,2022-1,48,25,11
4951,1,2015-1,45,26,67
2963,1,2022-2,36,27,40
2312,1,2021-2,35,28,31
1979,2,2012-2,40,29,27
1717,2,2020-2,21,30,23
2753,1,2012-2,32,1,38
1426,1,2022-2,22,2,19
1290,1,2011-1,36,3,18
941,1,2019-1,40,4,13
4865,1,2012-2,21,5,66
1254,3,2019-2,37,6,17
1516,2,2009-2,46,7,21
2519,2,2008-2,48,8,35
1557,1,2017-1,39,9,21
3444,2,2018-2,50,10,47
2682,4,2014-1,25,11,37
722,1,2019-1,25,12,10
4453,3,2021-1,34,13,60
4938,3,2012-1,43,14,67
5697,3,2012-1,27,15,77
3967,1,2016-1,36,16,54
911,2,2013-2,22,17,13
3483,3,2011-2,49,18,48
1209,1,2011-2,28,19,17
3449,3,2019-2,43,20,47
2961,1,2022-1,24,21,40
1724,3,2021-2,23,22,23
3861,3,2011-1,47,23,53
5654,2,2017-2,47,24,76
1017,1,2020-1,28,25,14
3905,1,2019-2,40,26,53
4126,1,2018-2,24,27,56
476,2,2011-1,22,28,7
4402,2,2012-1,42,29,60
4934,1,2011-2,24,30,67
3096,1,2021-2,22,1,42
4314,2,2011-1,50,2,59
4654,2,2015-1,45,3,63
2505,1,2020-1,27,4,34
1172,3,2018-2,48,5,16
355,1,2018-1,31,6,5
4316,2,2011-2,25,7,59
437,4,2018-2,25,8,6
3661,2,2016-1,29,9,50
341,2,2015-2,42,10,5
1182,1,2022-1,40,11,16
5089,3,2012-1,47,12,69
2077,1,2017-2,24,13,28
1756,2,2013-1,30,14,24
2736,3,2009-2,44,15,38
3964,2,2015-1,21,16,54
76,1,2022-1,26,17,1
5079,1,2010-2,34,18,69
2983,1,2012-1,36,19,41
2657,2,2009-2,21,20,37
3896,1,2017-2,45,21,53
3499,4,2014-1,34,22,48
2748,1,2011-2,42,23,38
4670,2,2018-2,24,24,63
4099,1,2013-2,49,25,56
2730,1,2009-1,49,26,38
29,2,2012-2,27,27,1
4348,1,2017-1,24,28,59
1565,3,2018-1,48,29,21
3287,2,2017-1,47,30,45
5177,2,2014-1,22,1,70
3030,1,2022-1,30,2,41
177,4,2011-1,29,3,3
1716,1,2020-2,29,4,23
4072,1,2008-2,41,5,56
1909,2,2014-2,35,6,26
2369,1,2019-2,44,7,32
5117,3,2016-1,29,8,69
1002,1,2017-2,26,9,14
3914,4,2020-2,22,10,53
2776,3,2017-2,24,11,38
5238,3,2010-2,29,12,71
3787,1,2011-2,39,13,52
1560,2,2017-2,35,14,21
2105,4,2008-2,47,15,29
2995,2,2015-1,41,16,41
4071,1,2008-1,46,17,56
2790,1,2021-1,40,18,38
3811,2,2016-1,22,19,52
3992,3,2020-2,26,20,54
863,1,2018-1,38,21,12
5200,1,2018-2,41,22,70
5345,3,2015-1,45,23,72
756,3,2012-1,34,24,11
1037,3,2008-1,50,25,15
4293,1,2022-2,34,26,58
3667,1,2017-1,47,27,50
369,3,2021-1,43,28,5
416,3,2015-1,42,29,6
1594,2,2009-2,20,30,22
4597,1,2020-1,47,1,62
3855,1,2010-1,47,2,53
5057,2,2021-1,34,3,68
2311,1,2021-1,35,4,31
4617,3,2022-2,34,5,62
2351,4,2014-1,36,6,32
5211,1,2020-2,22,7,70
8,1,2009-1,20,8,1
612,2,2011-2,28,9,9
2011,4,2018-2,39,10,27
2459,2,2011-1,28,11,34
2957,1,2021-1,36,12,40
1252,1,2019-2,44,13,17
1790,1,2020-1,25,14,24
3853,2,2009-2,21,15,53
3230,2,2019-2,40,16,44
3899,4,2017-2,25,17,53
5512,2,2020-1,23,18,74
162,3,2008-1,45,19,3
2361,2,2016-2,37,20,32
2897,2,2011-2,33,21,40
562,3,2016-1,25,22,8
5672,2,2022-1,47,23,76
3520,1,2018-2,25,24,48
486,1,2013-1,30,25,7
4727,1,2014-2,44,26,64
5494,3,2016-2,33,27,74
409,2,2014-1,28,28,6
4824,3,2018-2,20,29,65
1382,3,2013-2,23,30,19
3796,3,2013-1,23,1,52
4681,2,2020-2,36,2,63
1570,2,2019-2,47,3,21
2723,1,2022-2,48,4,37
721,2,2018-2,27,5,10
1714,1,2020-1,36,6,23
955,2,2021-2,31,7,13
1767,1,2015-2,38,8,24
2665,1,2011-2,33,9,37
43,3,2015-1,20,10,1
678,1,2009-2,44,11,10
2544,2,2014-1,33,12,35
4206,4,2020-2,25,13,57
5042,3,2018-2,35,14,68
993,2,2015-2,31,15,14
5609,2,2022-1,22,16,75
3589,1,2017-2,26,17,49
3303,1,2020-2,30,18,45
4678,2,2020-1,40,19,63
3504,1,2015-1,38,20,48
4566,2,2014-2,43,21,62
1841,1,2015-1,32,22,25
3014,3,2018-2,28,23,41
864,2,2018-1,22,24,12
2413,2,2015-2,50,25,33
5531,3,2008-2,48,26,75
4901,1,2020-2,30,27,66
1533,1,2012-2,50,28,21
4802,2,2014-1,27,29,65
3733,2,2014-2,39,30,51
881,1,2022-1,27,1,12
59,2,2018-2,46,2,1
1529,3,2011-2,44,3,21
123,3,2015-1,25,4,2
1479,2,2018-1,47,5,20
5472,1,2013-1,32,6,74
4668,2,2018-1,46,7,63
2950,4,2019-1,27,8,40
3121,2,2011-2,48,9,43
953,4,2021-1,48,10,13
5095,2,2013-1,22,11,69
4755,2,2018-2,21,12,64
5460,1,2011-1,24,13,74
768,4,2013-2,43,14,11
640,1,2016-2,33,15,9
3130,2,2013-1,25,16,43
5324,3,2011-1,24,17,72
5175,1,2013-2,31,18,70
321,2,2012-1,20,19,5
3880,2,2014-2,46,20,53
1449,2,2011-1,48,21,20
2594,3,2009-2,37,22,36
1441,4,2009-1,43,23,20
1615,1,2014-1,38,24,22
5202,1,2019-1,41,25,70
2121,1,2013-1,40,26,29
358,1,2019-1,22,27,5
1347,1,2022-2,50,28,18
2697,2,2017-2,37,29,37
3284,2,2016-2,31,30,45
1193,1,2009-1,23,1,17
2090,1,2021-1,42,2,28
188,1,2014-2,21,3,3
5163,1,2011-2,22,4,70
5751,1,2022-1,26,5,77
3606,1,2020-2,49,6,49
4966,4,2018-1,29,7,67
2253,4,2008-2,22,8,31
20,3,2011-1,32,9,1
1627,3,2016-1,47,10,22
2513,3,2022-1,28,11,34
5283,2,2018-2,40,12,71
2200,1,2012-2,26,13,30
5216,2,2021-2,28,14,70
207,2,2019-1,33,15,3
2722,1,2022-1,46,16,37
3426,1,2015-2,20,17,47
2053,4,2012-2,31,18,28
86,3,2008-1,35,19,2
935,1,2018-1,40,20,13
5540,3,2010-1,26,21,75
5292,3,2020-2,30,22,71
1592,4,2009-1,39,23,22
117,3,2014-1,29,24,2
762,2,2013-1,44,25,11
2038,1,2009-1,21,26,28
2898,3,2011-2,27,27,40
660,4,2020-2,39,28,9
5520,1,2022-1,49,29,74
167,1,2009-2,43,30,3
3487,2,2012-2,39,1,48
2071,1,2016-2,24,2,28
4041,1,2016-2,27,3,55
2449,1,2009-1,42,4,34
755,2,2012-1,45,5,11
2728,1,2008-2,46,6,38
2100,3,2022-2,37,7,28
2137,2,2016-2,28,8,29
515,2,2020-1,41,9,7
2911,2,2013-2,37,10,40
1819,3,2010-1,47,11,25
2236,3,2020-2,26,12,30
5026,1,2016-2,22,13,68
1766,1,2015-1,34,14,24
2643,2,2021-1,38,15,36
770,1,2014-2,20,16,11
5285,2,2019-1,31,17,71
990,1,2014-2,47,18,14
1397,4,2016-1,24,19,19
3700,1,2008-2,42,20,51
1317,3,2015-1,48,21,18
3918,1,2021-2,29,22,53
2318,1,2008-1,32,23,32
382,1,2008-2,20,24,6
1621,4,2015-1,37,25,22
2576,1,2021-1,36,26,35
3766,1,2022-2,39,27,51
3563,1,2011-2,21,28,49
4659,3,2015-2,36,29,63
4972,3,2019-2,50,30,67
1245,3,2018-1,25,1,17
395,1,2011-2,48,2,6
1027,4,2021-2,37,3,14
1243,1,2018-1,45,4,17
5519,1,2021-2,26,5,74
4166,1,2012-1,21,6,57
5426,2,2018-2,39,7,73
759,2,2012-2,43,8,11
5464,1,2012-1,22,9,74
4637,2,2012-1,23,10,63
4205,3,2020-2,33,11,57
5750,1,2021-2,21,12,77
5239,1,2011-1,22,13,71
927,2,2016-2,46,14,13
3183,4,2008-2,22,15,44
5746,2,2020-2,27,16,77
1656,2,2022-1,27,17,22
816,2,2008-1,40,18,12
49,2,2016-2,44,19,1
1939,2,2021-1,24,20,26
2430,1,2019-2,40,21,33
4287,1,2021-2,34,22,58
3133,2,2013-2,36,23,43
3049,4,2010-2,34,24,42
4210,2,2021-2,29,25,57
1853,2,2017-1,44,26,25
3936,3,2009-2,47,27,54
589,3,2022-2,46,28,8
933,3,2017-2,33,29,13
4935,2,2011-2,50,30,67
3345,4,2014-1,42,1,46
3730,1,2014-1,45,2,51
1813,1,2009-1,45,3,25
3857,3,2010-1,30,4,53
1422,1,2022-1,41,5,19
2026,1,2021-2,45,6,27
3581,2,2015-1,34,7,49
910,1,2013-2,27,8,13
3264,2,2011-2,39,9,45
729,2,2020-1,40,10,10
2463,2,2011-2,35,11,34
2364,2,2017-2,46,12,32
520,1,2021-2,31,13,7
3677,2,2019-1,50,14,50
1792,3,2020-1,39,15,24
1045,2,2010-1,25,16,15
371,2,2021-2,26,17,5
2064,1,2015-2,39,18,28
1721,4,2021-1,31,19,23
3689,1,2021-2,21,20,50
3321,2,2009-1,49,21,46
4845,1,2008-1,29,22,66
4623,3,2008-2,50,23,63
4535,2,2008-1,44,24,62
2599,1,2010-2,37,25,36
268,2,2017-2,36,26,4
5223,1,2008-2,35,27,71
4465,3,2008-2,49,28,61
5453,2,2009-2,31,29,74
4045,2,2017-1,26,30,55
1072,1,2015-2,48,1,15
5266,3,2015-2,31,2,71
2844,2,2017-1,23,3,39
5506,3,2019-1,39,4,74
3261,3,2011-1,23,5,45
2568,4,2018-2,30,6,35
5011,1,2013-2,38,7,68
873,3,2019-2,27,8,12
4923,1,2009-2,44,9,67
349,3,2017-1,39,10,5
4666,2,2017-2,26,11,63
331,2,2014-1,41,12,5
4218,1,2008-2,34,13,58
1214,1,2012-2,36,14,17
5606,3,2021-1,39,15,75
90,3,2008-2,30,16,2
549,2,2013-2,36,17,8
1362,2,2011-1,26,18,19
312,1,2010-1,41,19,5
141,1,2019-2,21,20,2
2800,3,2022-2,36,21,38
2747,3,2011-1,30,22,38
4431,2,2017-1,22,23,60
2341,2,2012-2,44,24,32
3241,3,2022-1,25,25,44
3619,4,2008-2,29,26,50
4721,2,2013-1,30,27,64
4442,1,2019-1,45,28,60
796,3,2019-2,30,29,11
2788,2,2020-2,34,30,38
2103,2,2008-2,21,1,29
5389,1,2011-2,24,2,73
4008,3,2008-1,44,3,55
1000,1,2017-1,49,4,14
5543,3,2010-2,46,5,75
2984,1,2012-2,38,6,41
719,2,2018-1,41,7,10
1055,1,2012-2,46,8,15
3986,3,2019-1,29,9,54
2063,1,2015-1,48,10,28
2213,1,2015-2,50,11,30
3989,2,2020-1,31,12,54
615,2,2012-1,46,13,9
1299,2,2012-1,25,14,18
2917,4,2014-1,25,15,40
3688,4,2021-1,25,16,50
5532,1,2009-1,34,17,75
389,1,2010-1,47,18,6
1270,3,2022-1,39,19,17
4664,2,2017-1,35,20,63
4745,4,2017-1,38,21,64
3337,1,2013-1,26,22,46
4542,3,2009-1,47,23,62
3168,1,2020-2,42,24,43
686,1,2010-2,47,25,10
5718,3,2016-1,38,26,77
4262,1,2016-2,44,27,58
4907,3,2021-2,33,28,66
3652,1,2015-1,37,29,50
831,1,2012-1,44,30,12
457,1,2022-2,41,1,6
4543,4,2009-1,48,2,62
4873,1,2014-1,25,3,66
952,3,2021-1,47,4,13
1520,2,2010-1,49,5,21
4217,1,2008-1,37,6,58
1967,3,2010-2,20,7,27
150,2,2020-2,30,8,2
3102,2,2022-2,40,9,42
64,3,2019-1,20,10,1
4942,2,2013-2,42,11,67
2159,1,2020-2,25,12,29
4077,2,2009-2,50,13,56
5192,2,2017-1,45,14,70
1281,3,2009-1,20,15,18
1203,1,2010-2,40,16,17
1035,1,2008-1,39,17,15
4352,2,2017-2,25,18,59
1364,1,2011-2,37,19,19
2004,3,2017-2,27,20,27
1835,2,2013-2,31,21,25
4973,1,2020-1,47,22,67
2048,2,2012-1,33,23,28
3928,3,2008-2,45,24,54
5480,1,2014-2,45,25,74
1575,1,2021-1,44,26,21
1211,3,2011-2,27,27,17
799,2,2020-1,35,28,11
5477,3,2013-2,47,29,74
5024,3,2016-1,27,30,68
5454,3,2009-2,22,1,74
2792,2,2021-2,25,2,38
2139,1,2017-1,37,3,29
4957,1,2016-1,45,4,67
1383,4,2013-2,23,5,19
3657,2,2015-2,26,6,50
1948,2,2008-1,29,7,27
5592,3,2018-2,25,8,75
4226,1,2009-2,30,9,58
4633,1,2011-2,50,10,63
4522,4,2019-2,34,11,61
3569,1,2012-2,48,12,49
337,1,2015-1,20,13,5
2579,3,2021-2,25,14,35
5228,2,2009-1,24,15,71
287,2,2020-1,44,16,4
4091,3,2012-1,28,17,56
2698,3,2017-2,31,18,37
3708,2,2010-2,41,19,51
1400,1,2017-2,20,20,19
1807,1,2008-1,25,21,25
967,3,2009-1,31,22,14
3374,3,2020-2,21,23,46
5384,1,2010-2,43,24,73
4875,3,2014-1,49,25,66
5264,1,2015-2,42,26,71
629,2,2014-2,34,27,9
376,2,2022-2,21,28,5
5353,2,2016-2,37,29,72
5360,2,2019-2,49,30,72
4869,1,2013-2,43,1,66
3882,4,2014-2,33,2,53
5121,4,2016-2,49,3,69
5534,1,2009-2,33,4,75
356,1,2018-2,34,5,5
2927,2,2016-1,25,6,40
2619,3,2015-2,30,7,36
1338,2,2020-2,33,8,18
860,1,2017-2,36,9,12
317,1,2011-1,44,10,5
3844,1,2008-1,31,11,53
3280,2,2015-2,48,12,45
2346,2,2013-2,33,13,32
1726,1,2022-1,23,14,23
2778,1,2018-1,22,15,38
1065,4,2014-1,20,16,15
3507,1,2016-1,32,17,48
493,1,2014-2,25,18,7
2417,2,2016-1,42,19,33
1799,4,2021-1,37,20,24
1319,2,2015-2,23,21,18
1392,3,2015-1,24,22,19
4433,4,2017-1,33,23,60
645,1,2017-2,46,24,9
3250,1,2009-1,30,25,45
4772,1,2022-2,24,26,64
650,1,2018-2,32,27,9
3403,1,2011-2,49,28,47
5432,2,2020-1,22,29,73
5318,3,2010-1,39,30,72
2703,2,2018-2,42,1,37
3022,2,2020-1,37,2,41
4840,1,2022-1,21,3,65
5466,3,2012-1,24,4,74
2854,2,2018-2,30,5,39
3009,4,2017-1,22,6,41
3534,3,2021-1,34,7,48
2427,3,2018-1,32,8,33
4871,3,2013-2,24,9,66
281,4,2019-1,21,10,4
256,2,2014-2,29,11,4
2342,1,2013-1,25,12,32
689,2,2011-1,43,13,10
5076,3,2009-2,20,14,69
3739,2,2016-1,27,15,51
3742,2,2016-2,48,16,51
65,1,2019-2,26,17,1
1264,4,2021-1,36,18,17
4456,2,2021-2,46,19,60
1980,1,2013-1,43,20,27
5565,2,2014-2,43,21,75
2479,2,2015-1,33,22,34
4031,3,2014-1,30,23,55
2167,2,2021-2,28,24,29
3052,3,2011-1,35,25,42
3141,3,2015-1,46,26,43
3411,2,2012-2,24,27,47
917,3,2014-2,26,28,13
2297,1,2018-2,45,29,31
2471,1,2013-1,26,30,34
4941,1,2013-2,36,1,67
1408,1,2019-1,46,2,19
1333,4,2019-1,20,3,18
265,2,2017-1,24,4,4
468,1,2009-2,32,5,7
798,1,2020-1,43,6,11
4347,3,2016-2,48,7,59
2185,3,2009-1,43,8,30
856,2,2016-2,23,9,12
4768,3,2021-2,49,10,64
4859,1,2011-1,45,11,66
5507,4,2019-1,36,12,74
4475,1,2010-2,39,13,61
4948,1,2014-2,23,14,67
1874,1,2022-1,41,15,25
1736,1,2009-1,50,16,24
3468,2,2008-2,36,17,48
1825,3,2011-1,30,18,25
5440,2,2021-2,30,19,73
2550,2,2015-1,44,20,35
3326,1,2010-2,50,21,46
425,3,2017-1,22,22,6
2914,1,2014-1,47,23,40
1787,3,2018-2,43,24,24
1572,2,2020-1,49,25,21
3023,1,2020-2,31,26,41
4509,1,2017-2,31,27,61
3417,1,2014-1,44,28,47
2523,4,2009-1,35,29,35
2345,1,2013-2,27,30,32
4877,1,2015-1,26,1,66
2872,3,2021-1,23,2,39
5352,1,2016-2,49,3,72
253,2,2014-1,42,4,4
806,1,2021-2,20,5,11
5029,4,2016-2,44,6,68
2303,2,2019-2,50,7,31
825,1,2010-1,48,8,12
5725,3,2017-1,48,9,77
1964,3,2010-1,36,10,27
4496,3,2014-2,32,11,61
2481,1,2015-2,47,12,34
2876,1,2022-1,40,13,39
4864,1,2012-1,42,14,66
2673,1,2013-1,31,15,37
1265,1,2021-2,48,16,17
3557,1,2010-2,26,17,49
2943,3,2018-1,33,18,40
667,1,2022-1,30,19,9
2102,1,2008-2,33,20,29
3693,1,2022-2,34,21,50
1175,2,2019-1,50,22,16
4686,2,2022-1,27,23,63
2037,4,2008-2,44,24,28
100,4,2010-1,37,25,2
5554,1,2013-1,39,26,75
1101,3,2020-2,35,27,15
4646,1,2013-2,30,28,63
2903,1,2012-2,26,29,40
1918,1,2016-2,35,30,26
4834,1,2020-2,22,1,65
5691,1,2011-1,35,2,77
54,3,2017-1,29,3,1
4832,3,2020-1,40,4,65
1026,3,2021-2,42,5,14
3194,2,2011-2,46,6,44
2329,1,2010-2,35,7,32
3599,3,2018-2,42,8,49
4677,1,2020-1,35,9,63
1973,2,2011-2,45,10,27
5144,3,2021-2,33,11,69
4428,3,2016-2,41,12,60
2307,1,2020-2,27,13,31
3347,2,2014-2,21,14,46
5016,1,2014-2,23,15,68
1207,3,2011-1,28,16,17
2560,3,2017-1,48,17,35
980,1,2012-2,35,18,14
4042,2,2016-2,32,19,55
32,2,2013-1,42,20,1
3078,4,2016-1,44,21,42
5505,2,2019-1,31,22,74
2266,1,2011-2,37,23,31
2848,4,2017-2,34,24,39
3301,1,2020-1,29,25,45
4628,1,2009-2,24,26,63
4340,4,2015-2,29,27,59
138,1,2018-2,24,28,2
186,2,2014-1,36,29,3
4769,1,2022-1,30,30,64
5271,1,2016-2,39,1,71
3368,1,2019-2,35,2,46
5215,1,2021-2,22,3,70
730,3,2020-1,45,4,10
989,1,2014-1,49,5,14
458,2,2022-2,46,6,6
2189,2,2010-1,42,7,30
2625,3,2016-2,37,8,36
851,1,2016-1,46,9,12
266,3,2017-1,27,10,4
5376,1,2009-1,41,11,73
99,3,2010-1,20,12,2
4558,3,2012-1,50,13,62
2438,2,2021-2,31,14,33
2924,1,2015-2,33,15,40
2246,1,2008-1,49,16,31
4142,2,2022-1,36,17,56
2265,3,2011-1,20,18,31
2919,2,2014-2,50,19,40
189,2,2014-2,28,20,3
2840,1,2016-1,25,21,39
2765,1,2015-2,41,22,38
4937,2,2012-1,46,23,67
2541,1,2013-2,26,24,35
2126,1,2014-1,40,25,29
3026,1,2021-1,47,26,41
3106,1,2008-2,21,27,43
1406,2,2018-2,48,28,19
1808,2,2008-1,43,29,25
3,3,2008-1,31,30,1
1661,3,2008-1,44,1,23
101,1,2010-2,25,2,2
4104,4,2014-2,49,3,56
5321,2,2010-2,43,4,72
5143,2,2021-2,50,5,69
757,4,2012-1,45,6,11
1271,4,2022-1,35,7,17
710,1,2016-1,30,8,10
1326,2,2018-1,40,9,18
5275,4,2017-1,23,10,71
2525,2,2009-2,23,11,35
3274,2,2014-1,45,12,45
3265,1,2012-1,50,13,45
3435,2,2016-2,28,14,47
788,2,2018-1,30,15,11
4281,1,2020-2,42,16,58
3779,1,2010-1,33,17,52
3798,2,2013-2,28,18,52
3935,2,2009-2,43,19,54
1528,2,2011-2,25,20,21
1439,2,2009-1,46,21,20
956,3,2021-2,40,22,13
1773,1,2016-2,37,23,24
2490,2,2017-2,21,24,34
2406,1,2014-2,49,25,33
568,2,2017-2,22,26,8
5385,2,2010-2,37,27,73
2306,2,2020-1,48,28,31
2461,4,2011-1,23,29,34
5041,2,2018-2,30,30,68
1552,4,2016-1,29,1,21
3455,2,2020-2,34,2,47
3288,3,2017-1,35,3,45
2842,2,2016-2,20,4,39
4885,3,2016-2,36,5,66
992,1,2015-2,21,6,14
1416,3,2020-2,26,7,19
5160,1,2011-1,48,8,70
1134,1,2011-1,34,9,16
3051,2,2011-1,20,10,42
4733,3,2015-2,35,11,64
3233,1,2020-1,20,12,44
802,1,2020-2,34,13,11
406,1,2013-2,43,14,6
3127,3,2012-2,42,15,43
5063,1,2022-2,34,16,68
496,1,2016-1,38,17,7
1817,1,2010-1,33,18,25
1131,1,2010-2,35,19,16
3322,1,2009-2,30,20,46
42,2,2015-1,35,21,1
767,3,2013-2,32,22,11
2218,1,2017-2,25,23,30
1903,2,2013-2,37,24,26
4087,2,2011-2,42,25,56
1680,3,2012-1,36,26,23
3040,1,2009-2,43,27,42
5123,2,2017-1,47,28,69
1849,2,2016-2,47,29,25
1201,3,2010-1,41,30,17
1089,2,2018-2,43,1,15
3906,2,2019-2,22,2,53
